date,day_of_week,is_weekend,is_holiday,month,season,temperature_celsius,max_temperature_celsius,min_temperature_celsius,humidity_percent,rainfall_mm,wind_speed_kmph,heat_index,region_name,state,area_type,population,number_of_households,industrial_activity_index,water_consumption_liters,prev_day_consumption,prev_7day_avg_consumption,prev_30day_avg_consumption,same_day_last_year_consumption,water_supplied_liters,water_loss_percentage,reservoir_level_percent,pipe_maintenance_flag,supply_restriction_flag,demand_supply_gap,consumption_per_capita,temperature_change_from_yesterday,rainfall_last_3_days,input_temperature,input_humidity,input_rainfall,input_day_type,scenario_temperature_change
2026-11-05,Thursday,0,0,11,Spring,31.061738401477974,37.349854364734064,26.994668764123603,54.18255679489833,5.4166521708966675,10.09037993284791,-0.6398512989559997,Guntur,Andhra Pradesh,Urban,741723,185430,1,332344690667.62933,319236247208.34644,329200715131.49646,315727456134.24786,327755211083.44763,348961925201.0108,11.586601715690145,43.40933968304996,0,0,1.9500971400624287,448071.16762946453,1.6015225803953166,8.545390555205532,31.061738401477974,54.18255679489833,5.4166521708966675,Weekday,-0.14328125731694386
2026-11-06,Friday,0,0,11,Spring,28.050346257773697,30.985205222293278,25.946122372442314,79.09066953584244,0.0,9.244661918903223,10.18521318493417,Guntur,Andhra Pradesh,Urban,741723,185430,1,405280116926.4414,398730015379.95154,358869766883.929,385016111080.1193,323683604534.0213,425544122772.7635,9.828335828462889,62.167915516507925,0,0,-13.988449000200855,546403.5993577675,2.3823679973038474,0.0,28.050346257773697,79.09066953584244,0.0,Weekday,-1.0440095583362492
2026-11-07,Saturday,1,0,11,Spring,29.57656010809147,30.270074792644245,25.53519132151495,94.02054610684681,20.00782522884616,4.56066291342746,20.004973470444874,Guntur,Andhra Pradesh,Urban,741723,185430,1,394114208347.3339,401685668587.0353,415084536086.096,374408497929.9672,368577158796.08124,413819918764.7006,8.62301276584113,64.4593051700156,0,1,-4.62238591211329,531349.5851515107,-0.43478157662767714,7.5784764149058494,29.57656010809147,94.02054610684681,20.00782522884616,Weekend,1.6304335353683466
2026-11-08,Sunday,1,0,11,Spring,23.949678136209005,24.704337246006663,19.866527760135714,48.74589511089572,1.5292961953773996,3.68951213441225,-10.77197712968842,Guntur,Andhra Pradesh,Urban,741723,185430,1,398717871884.7771,414524580468.79333,399412952006.56055,378781978290.53827,247457990899.47403,418653765479.016,8.650909087478198,41.606568079858604,0,0,21.51343351186345,537556.3005121549,0.09222721575196001,-0.23865975365639244,23.949678136209005,48.74589511089572,1.5292961953773996,Weekend,-2.0271429898989015
2026-11-09,Monday,0,0,11,Spring,29.3842969733549,36.01519444271386,26.910784038451794,61.509930729491245,0.13521440886909808,5.917346152198891,1.753063493587291,Guntur,Andhra Pradesh,Urban,741723,185430,1,425112048110.37616,457227927899.2495,459222347149.6333,403856445704.85736,399969501371.6339,446367650515.89496,11.628102296299705,49.40400996204491,0,0,-7.21227121152555,573141.2509931284,1.1187495677009844,0.13835716434611012,29.3842969733549,61.509930729491245,0.13521440886909808,Weekday,2.608888517826391
2026-11-10,Tuesday,0,0,11,Spring,26.252918998309138,27.838439245717527,26.12754125533616,75.44093188016984,7.286530543535383,7.552426938448751,6.360356657743484,Guntur,Andhra Pradesh,Urban,741723,185430,1,390129993329.01263,384671756072.1552,383617206190.8386,370623493662.562,353662088528.95483,409636492995.46326,13.501460881616312,73.1326630521449,0,0,3.5902827736701983,525978.0178436056,-0.8961206353357419,2.6752685449364515,26.252918998309138,75.44093188016984,7.286530543535383,Weekday,-0.8562277068195734
2026-11-11,Wednesday,0,0,11,Spring,30.712634893752544,33.365674316648686,29.7309584906764,27.36586450065427,1.6800094966528012,3.043248240900324,-15.885627376134003,Guntur,Andhra Pradesh,Urban,741723,185430,1,347685143644.0273,336313998715.7018,343178055211.3383,330300886461.8259,418120056741.6671,365069400826.22864,8.001816075445646,48.866057019120035,0,0,6.7454722517071275,468753.3535349818,-3.5945595564690507,1.4250579390794456,30.712634893752544,27.36586450065427,1.6800094966528012,Weekday,-1.0672363785309997
2026-11-12,Thursday,0,0,11,Spring,29.04341077259738,29.3551719646905,27.06227304355542,42.63819013038653,14.815029906636084,11.271618951066653,-9.0710746099729,Guntur,Andhra Pradesh,Urban,741723,185430,1,362325069174.4802,314990027192.4563,358320706173.6789,344208815715.7562,356815895125.73126,380441322633.2042,6.896981923442645,60.79426412211561,0,0,-8.283570794691407,488491.0797891939,3.01829563422936,22.029638942552374,29.04341077259738,42.63819013038653,14.815029906636084,Weekday,3.5901829573799198
2026-11-13,Friday,0,0,11,Spring,25.69557960360344,30.498699710297487,23.251792191577728,62.19006710021543,0.0,10.050435488299605,-1.5578381222268831,Guntur,Andhra Pradesh,Urban,741723,185430,1,421464321971.45917,396948231649.4758,413705703275.59625,400391105872.88617,339142146102.74005,442537538070.03217,9.602988605065736,68.66670872378317,0,0,-10.157903818990844,568223.34209868,1.5225692722236375,0.0,25.69557960360344,62.19006710021543,0.0,Weekday,-1.3200814312913414
2026-11-14,Saturday,1,0,11,Spring,23.42675794643473,25.94296691003899,21.000860904675434,51.31370405873082,0.0,3.4058704082541302,-9.868479448940295,Guntur,Andhra Pradesh,Urban,741723,185430,1,415137674399.20874,440917286246.8702,394381069813.2781,394380790679.2483,447484046418.5398,435894558119.1692,9.9336073229479,54.24255609442665,0,0,6.9619895138008445,559693.678636376,-1.9095386584032936,0.0,23.42675794643473,51.31370405873082,0.0,Weekend,-0.7194258392659374
2026-11-15,Sunday,1,0,11,Spring,37.63569379787475,40.067782914730586,35.23273430955675,91.13218933226239,0.0,11.777308012205841,26.45962497194651,Guntur,Andhra Pradesh,Urban,741723,185430,1,385570863570.76917,395814751817.5734,416762049861.54584,366292320392.23065,477234241082.75385,404849406749.3076,10.099839239069448,38.45550605535204,1,0,12.745743582153207,519831.34346753324,-0.9450848536073237,0.0,37.63569379787475,91.13218933226239,0.0,Weekend,-1.972558094288466
2026-11-16,Monday,0,0,11,Spring,25.669171170547994,25.695023436986993,23.958867788184836,52.823263792812654,0.05708432546142905,12.833039925214864,-6.787505792544575,Guntur,Andhra Pradesh,Urban,741723,185430,1,344719356411.0391,356949397576.568,326622343640.8116,327483388590.4872,307906447710.292,361955324231.5911,4.193674886296616,102.62265538581863,0,0,3.264125032572908,464754.84299534885,0.6363794195250511,0.027737068062307448,25.669171170547994,52.823263792812654,0.05708432546142905,Weekday,1.2073097649759617
2026-11-17,Tuesday,0,0,11,Spring,21.15090792743919,24.29534456157313,19.964825421256453,38.19322126300646,0.0,5.7891556655248095,-19.43275766096072,Guntur,Andhra Pradesh,Urban,741723,185430,1,372530734425.2542,352946150555.23474,349938614093.8103,353904197703.9915,337194894526.0549,391157271146.51697,13.324122326871052,51.44710353011515,0,0,-3.938204551733431,502250.4822221425,0.9942610927933131,0.0,21.15090792743919,38.19322126300646,0.0,Weekday,-1.0385840996536366
2026-11-18,Wednesday,0,0,11,Spring,30.973476482701606,34.922342345493156,26.41791562310698,45.05905195914394,0.0,7.759356869490076,-5.796220153993936,Guntur,Andhra Pradesh,Urban,741723,185430,1,378716473903.6227,398785996728.4679,390179786145.4562,359780650208.4415,393895171329.90955,397652297598.80383,7.928845427588422,75.25559018765898,0,0,-9.47076423353107,510590.171672744,0.27366331322505705,0.0,30.973476482701606,45.05905195914394,0.0,Weekday,-2.9600403946452825
2026-11-19,Thursday,0,0,11,Spring,27.160574904006538,29.729615216036873,26.49390078473106,65.29155081304798,21.021565675080748,2.0410408123570853,1.6300313806546924,Guntur,Andhra Pradesh,Urban,741723,185430,1,322618966858.12305,359629013186.2724,311462495238.0383,306488018515.21686,332966072573.3588,338749915201.02924,10.017407507510676,69.08769386286671,0,1,-17.79046666930777,434958.8281044582,1.4398967496781379,30.43381452752808,27.160574904006538,65.29155081304798,21.021565675080748,Weekday,-1.7990648933628643
2026-11-20,Friday,0,0,11,Spring,16.212256079169972,18.080002277845306,15.885429734852009,73.91641901865154,0.0,10.977555587613796,-4.527173155969098,Guntur,Andhra Pradesh,Urban,741723,185430,1,399749295551.2113,424942953697.42664,416264317923.2712,379761830773.65076,394189604683.7446,419736760328.7719,12.078848158625469,63.55831164434316,0,0,7.409002669098184,538946.878485919,0.47990151996892344,0.0,16.212256079169972,73.91641901865154,0.0,Weekday,0.048931269181081635
2026-11-21,Saturday,1,0,11,Spring,22.8274085381353,24.688309407167534,19.921984792581952,64.02861067872534,0.0,12.39477119330947,-3.4046982298327713,Guntur,Andhra Pradesh,Urban,741723,185430,1,453295248243.81335,431938169994.25525,465314810080.25494,430630485831.6227,414487544132.3909,475960010656.004,8.900757388802473,83.48060061712948,0,0,-13.283505563563946,611138.1853384799,0.3059561667564698,0.0,22.8274085381353,64.02861067872534,0.0,Weekend,1.9372832839675511
2026-11-22,Sunday,1,0,11,Spring,25.135754092395636,27.778170978003907,20.88311009998135,24.43444437802271,26.921003451953162,11.761885346997575,-23.090912055612748,Guntur,Andhra Pradesh,Urban,741723,185430,1,409281608984.5321,370568395296.3091,380260988789.40344,388817528535.30554,436343658412.0663,429745689433.7587,6.258908075966797,75.28152727880276,0,1,-1.1857077718518156,551798.4597815251,0.5561731712825738,-3.1938214849696447,25.135754092395636,24.43444437802271,26.921003451953162,Weekend,-0.20524582877335606
2026-11-23,Monday,0,0,11,Spring,30.64174056013095,31.671912503578945,30.054199664017656,58.91069593615352,6.957905827766989,6.823496883859731,1.5666321526642335,Guntur,Andhra Pradesh,Urban,741723,185430,1,341691077842.6908,297824483985.40295,326396861909.48175,324606523950.5562,334628310951.4032,358775631734.8254,12.220191897783682,55.084244313885975,0,0,-7.810422328307414,460672.0808747886,-0.33826152436570156,5.307369967718462,30.64174056013095,58.91069593615352,6.957905827766989,Weekday,2.3254976307380963
2026-11-24,Tuesday,0,0,11,Spring,36.229975261342915,40.70583656448956,32.69859749414689,55.542524878810404,7.891259826077379,2.857584131088517,5.283847831522095,Guntur,Andhra Pradesh,Urban,741723,185430,1,358282373070.3597,368176208421.5655,378690238585.2311,340368254416.84174,377024153066.962,376196491723.8777,9.890800344305841,65.3693318937804,0,0,-2.4244881969696923,483040.66756775737,1.2901714559526152,7.704480549047749,36.229975261342915,55.542524878810404,7.891259826077379,Weekday,-1.2752931571254256
2026-11-25,Wednesday,0,0,11,Spring,26.968221918605668,27.737036831205312,25.396568492662215,66.8927139077987,0.0,9.75950240415138,2.327124494387842,Guntur,Andhra Pradesh,Urban,741723,185430,1,404897996443.4438,387607703754.4744,394112047533.9655,384653096621.2716,372443910437.185,425142896265.61597,7.133468984507121,93.3547712477727,1,0,-10.985942108272031,545888.4198594944,0.9031499529636519,0.0,26.968221918605668,66.8927139077987,0.0,Weekday,-0.6570038055196114
2026-11-26,Thursday,0,0,11,Spring,28.68213205122561,30.32053316173653,26.938852125205596,40.55395267264175,24.040004411310093,7.190744925813188,-10.590147239121894,Guntur,Andhra Pradesh,Urban,741723,185430,1,345292606496.8874,343671497919.99396,358837427765.9165,328027976172.043,348527348261.5195,362557236821.73175,12.120323882592425,44.40102954590836,0,1,-16.004625617111106,465527.70575657947,-4.405936030366394,26.27211242148876,28.68213205122561,40.55395267264175,24.040004411310093,Weekday,2.000913086392766
2026-11-27,Friday,0,0,11,Spring,28.729113921452765,34.67663803463126,28.493767107878824,76.58637380012098,0.0,2.925966916958253,9.472844567419969,Guntur,Andhra Pradesh,Urban,741723,185430,1,364141768960.8426,359908296654.097,341450386411.70135,345934680512.8004,414809096300.1641,382348857408.88477,9.223665175442699,70.37204557039745,0,0,0.24325472995207065,490940.3766107328,1.561948682488953,0.0,28.729113921452765,76.58637380012098,0.0,Weekday,-1.8212273204878286
2026-11-28,Saturday,1,0,11,Spring,30.122732749438445,32.02262274775979,22.75461703990921,32.446178580126805,5.4361311418393665,13.110523460571551,-13.653415049301113,Guntur,Andhra Pradesh,Urban,741723,185430,1,378736359743.6521,388349907867.0092,378955329865.30493,359799541756.4695,512549093954.8844,397673177730.8347,10.507890500296007,77.65658217581553,0,0,-5.272082864333453,510616.98200494266,-0.43997413320879253,4.89496079545457,30.122732749438445,32.446178580126805,5.4361311418393665,Weekend,-1.8388425231935073
2026-11-29,Sunday,1,0,11,Spring,33.146563033562344,34.76326087433346,31.350660691855072,47.86150306298901,6.279921342044073,11.54474676872988,-2.0663720149472624,Guntur,Andhra Pradesh,Urban,741723,185430,1,387009899223.7967,418137623718.6799,366732373089.64905,367659404262.6068,439832637835.19135,406360394184.9866,11.396335559198201,64.14009665599124,0,0,9.5043379729049,521771.4688957963,-1.5622431760989526,-0.24944942905217063,33.146563033562344,47.86150306298901,6.279921342044073,Weekend,-2.286423508830697
2026-11-30,Monday,0,0,11,Spring,26.31679740795188,28.124012307253874,25.06510850953117,67.88012603501048,1.3438699245402246,9.655583088166496,2.224207420400205,Guntur,Andhra Pradesh,Urban,741723,185430,1,369901418708.2532,383631608209.41187,381975234563.34326,351406347772.8405,392455527290.73,388396489643.66583,7.37037220096386,81.50971552157833,0,0,-7.167541826935119,498705.6066863953,-0.45103105519229697,0.7402585373531296,26.31679740795188,67.88012603501048,1.3438699245402246,Weekday,0.2569953568194415
2026-12-01,Tuesday,0,0,12,Winter,31.169862967294787,37.30087754246543,28.065280198640075,35.47029818023124,3.261522109391021,11.474221804820939,-10.926386393586757,Guntur,Andhra Pradesh,Urban,741723,185430,1,382807789613.0815,365043351057.9969,376257940127.3751,363667400132.4274,398448916296.71814,401948179093.7356,10.248252908997438,52.72467248314735,0,0,-0.7494639809705284,516106.1334394127,-0.7732425556886832,2.6984142961732753,31.169862967294787,35.47029818023124,3.261522109391021,Weekday,-2.860597342042481
2026-12-02,Wednesday,0,0,12,Winter,15.847138496199246,21.763976256086373,10.352245675085133,23.046143661259578,0.0,14.11396135948533,-33.150728699971054,Guntur,Andhra Pradesh,Urban,741723,185430,1,450439874733.8752,469978901770.97833,424307943159.6954,427917880997.1814,495652595152.35046,472961868470.569,9.22615957799183,77.7315669373402,0,0,2.4370096726291166,607288.5359276646,1.1432223500062213,0.0,15.847138496199246,23.046143661259578,0.0,Weekday,0.11489618079839227
2026-12-03,Thursday,0,0,12,Winter,27.09737227160713,27.314716975570356,25.06853662910797,73.39630414406773,0.0,7.113198274232239,6.069019223636754,Guntur,Andhra Pradesh,Urban,741723,185430,1,461343091649.6932,475400933041.447,442678767085.4848,438275937067.2085,524986153962.6564,484410246232.17786,11.133313106947725,55.08465188231531,0,0,13.622930957402101,621988.3860277936,1.6921493786626676,0.0,27.09737227160713,73.39630414406773,0.0,Weekday,-0.3315019798372335
2026-12-04,Friday,0,0,12,Winter,26.66798976467845,27.911459986178713,23.711950281047365,62.93290638892244,0.0,2.675613286695553,-0.1727807362751328,Guntur,Andhra Pradesh,Urban,741723,185430,1,451687336421.08496,431728940061.8703,457376358040.5425,429102969600.0307,537820626017.01483,474271703242.1392,14.196484661244558,75.64529313418979,0,0,-8.143109545995529,608970.3789973952,-1.5585390330037745,0.0,26.66798976467845,62.93290638892244,0.0,Weekday,2.33910805856895
2026-12-05,Saturday,1,0,12,Winter,22.009984738907107,23.68435245928739,21.055019724375224,61.93510452090655,3.0732203657187442,5.188001564593686,-5.3850646997293055,Guntur,Andhra Pradesh,Urban,741723,185430,1,434869959337.1214,414591882832.96765,440353997934.76,413126461370.26526,439543180919.9337,456613457303.9775,7.744775517991137,46.22112052088701,1,0,-4.7102770255108615,586296.985986846,-0.6110075796309726,3.548615874303015,22.009984738907107,61.93510452090655,3.0732203657187442,Weekend,3.429603181371015
2026-12-06,Sunday,1,0,12,Winter,35.960802299913155,36.391493241752066,32.94866088774601,57.46842801102284,0.8738411733498528,10.164980647076632,6.084514060036344,Guntur,Andhra Pradesh,Urban,741723,185430,1,451057511643.0908,462560296704.6635,396339031699.0794,428504636060.9363,411990699379.46173,473610387225.24536,8.705260044211753,72.15935762372274,0,0,-5.522619990340299,608121.2415458207,2.82418272456151,0.7872387705123172,35.960802299913155,57.46842801102284,0.8738411733498528,Weekend,4.442113800087212
2026-12-07,Monday,0,0,12,Winter,23.24977420965204,26.22275226334478,19.460761140583486,65.44097504706632,5.4273202597152945,8.214482612443625,-2.1977641517026214,Guntur,Andhra Pradesh,Urban,741723,185430,1,400284757117.47125,395820556677.04626,406314480084.83826,380270519261.59766,458827217373.90704,420298994973.34485,8.992279954521841,99.34121948220354,0,0,-25.77030600091055,539668.7943038995,0.3246117178647722,7.48735747285573,23.24977420965204,65.44097504706632,5.4273202597152945,Weekday,1.7386437792449758
2026-12-08,Tuesday,0,0,12,Winter,19.862426985209844,25.82191835573854,12.38803211705174,84.22739363356368,0.0,6.526499771806649,4.850744148654471,Guntur,Andhra Pradesh,Urban,741723,185430,1,444923178241.4891,355902760239.7662,441596905897.17615,422677019329.4146,371742521260.1757,467169337153.56354,8.76567847273983,68.2076138982633,0,0,-15.319155094235576,599850.8583952353,-1.0338423992934374,0.0,19.862426985209844,84.22739363356368,0.0,Weekday,3.2663895692490157
2026-12-09,Wednesday,0,0,12,Winter,22.203475472630814,24.27042966207612,21.668058141486902,71.61768255230776,1.5382724916104888,14.342105780009259,0.187098130437775,Guntur,Andhra Pradesh,Urban,741723,185430,1,398442020859.3113,398652280755.8337,403639528013.494,378519919816.3457,390162488526.4927,418364121902.27686,14.142482761907502,47.081119780868065,0,0,-7.562687740764144,537184.3947933546,-0.016304040548501212,0.46250496860004464,22.203475472630814,71.61768255230776,1.5382724916104888,Weekday,-0.6030240126671822
2026-12-10,Thursday,0,0,12,Winter,21.32527694325659,22.194692211974253,18.588384063408625,60.753233405412765,18.188798622817384,7.473780505463957,-6.726301900036617,Guntur,Andhra Pradesh,Urban,741723,185430,1,363821857174.3726,386173802460.12665,378954773003.47144,345630764315.654,365202353972.6607,382012950033.09125,9.516243614488674,65.62970249726762,0,0,8.748452870672763,490509.06763626396,-0.14936559349567977,30.425737948498583,21.32527694325659,60.753233405412765,18.188798622817384,Weekday,-0.22148977949049634
2026-12-11,Friday,0,0,12,Winter,27.050712274131357,28.68756632792376,23.751332053910335,74.4641100782031,21.784260403629585,3.4112340837089583,6.615525422573185,Guntur,Andhra Pradesh,Urban,741723,185430,1,379826029098.9925,331586723203.6329,374778522877.07074,360834727644.0428,369401845728.5821,398817330553.94214,8.060174380070777,78.86526100983886,0,1,-1.7989821073704149,512086.0875272743,-2.374082071753992,11.497054547385993,27.050712274131357,74.4641100782031,21.784260403629585,Weekday,0.32425853864397286
2026-12-12,Saturday,1,0,12,Winter,34.70917569899876,34.86530724621034,31.33233279394185,44.55454781093293,12.85729643054847,8.34601728065558,-2.3407729920279934,Guntur,Andhra Pradesh,Urban,741723,185430,1,409818069241.9144,360329302019.9265,387094521682.4072,389327165779.81866,430796507139.67737,430308972704.0102,11.704706158609895,73.29798497090604,0,0,20.478092800769122,552521.722047064,-0.06092264774979277,16.491167070616484,34.70917569899876,44.55454781093293,12.85729643054847,Weekend,-0.7233504221084057
2026-12-13,Sunday,1,0,12,Winter,14.939935852691868,16.0786230722716,13.810819549213397,23.90951711277787,0.34388091007268207,11.667979310369807,-33.57832739116002,Guntur,Andhra Pradesh,Urban,741723,185430,1,432188750177.3071,512975560403.66254,452408188215.34125,410579312668.4417,484522059626.7945,453798187686.1725,6.960252396427036,83.58316209812517,0,0,-16.10704582429175,582682.1470782316,3.948340959100577,0.15529051998126261,14.939935852691868,23.90951711277787,0.34388091007268207,Weekend,1.9546778793265658
2026-12-14,Monday,0,0,12,Winter,27.487833525348826,29.100172701439924,26.0738817415961,64.6038500356181,0.0,5.948476315406754,1.5752722201346785,Guntur,Andhra Pradesh,Urban,741723,185430,1,471632671187.0391,463657879858.56525,444835542817.28436,448051037627.68713,490034936940.4018,495214304746.3911,10.218728062323201,58.18554647580289,0,0,-5.102041439438664,635860.9227259221,4.624470762846308,0.0,27.487833525348826,64.6038500356181,0.0,Weekday,-3.1165228807442062
2026-12-15,Tuesday,0,0,12,Winter,24.208251277671355,24.787007367042882,18.98868529938677,67.76676762650072,0.0,7.145960589447517,0.052690694192509824,Guntur,Andhra Pradesh,Urban,741723,185430,1,418111903721.14636,431359344030.8145,409310535209.44635,397206308535.089,345976394675.37146,439017498907.2037,10.344496260511997,69.5515321381872,0,0,4.538687245684464,563703.5709033512,0.18181724696008025,0.0,24.208251277671355,67.76676762650072,0.0,Weekday,4.1019951722794445
2026-12-16,Wednesday,0,0,12,Winter,22.998065256534172,24.611481289072163,21.54517335332599,60.936987498831165,0.0,10.402224138778477,-4.9514381878651115,Guntur,Andhra Pradesh,Urban,741723,185430,1,440206950519.4837,444615314953.3995,417107954485.41406,418196602993.5095,441990547190.674,462217298045.4579,9.076994368916134,61.23142321177585,0,0,-10.63740816695741,593492.38262732,2.044201495382798,0.0,22.998065256534172,60.936987498831165,0.0,Weekday,-6.5904928039985124
2026-12-17,Thursday,0,0,12,Winter,21.02886448343762,22.863493477461365,18.213482480787416,74.58967126381027,0.0,8.145127677649397,0.6634268704842263,Guntur,Andhra Pradesh,Urban,741723,185430,1,391935377731.49304,352074988062.06134,386924148014.3158,372338608844.9184,341361755620.22327,411532146618.0677,12.528295196519387,99.00192852462277,0,0,-11.425263360310646,528412.0591265109,-0.3630626148311327,0.0,21.02886448343762,74.58967126381027,0.0,Weekday,1.7359108939024086
2026-12-18,Friday,0,0,12,Winter,15.898768498381736,16.10563986552899,14.022702336134222,47.071066712005305,0.0,14.399311719751337,-19.753253943099317,Guntur,Andhra Pradesh,Urban,741723,185430,1,397162028765.6904,433653842141.50806,396869137148.20154,377303927327.4059,346415145118.2241,417020130203.975,9.847438437882463,84.02219398077551,0,0,-15.937228459689479,535458.6938327252,0.3071187422373715,0.0,15.898768498381736,47.071066712005305,0.0,Weekday,-0.5937506095299917
2026-12-19,Saturday,1,0,12,Winter,28.799475038539082,31.57747758970769,25.639472923992432,69.33682478579755,0.0,6.206629235130046,5.51608120704962,Guntur,Andhra Pradesh,Urban,741723,185430,1,442303000567.0147,493747949056.72205,451485872625.05994,420187850538.664,393493751915.3573,464418150595.3655,12.543015093854411,70.31890336871562,0,0,-20.38123044007607,596318.302879936,2.3398598946900844,0.0,28.799475038539082,69.33682478579755,0.0,Weekend,-3.3701882970628136
2026-12-20,Sunday,1,0,12,Winter,22.090639894147188,35.08726987783193,20.763927507645157,44.045246822643065,4.425763643603279,8.052051101033435,-15.242225495874585,Guntur,Andhra Pradesh,Urban,741723,185430,1,391009602361.5729,460042636935.129,397999938704.0072,371459122243.49426,344817596082.27985,410560082479.65155,12.664536839689688,66.73104470626006,0,0,1.6947578179896539,527163.9174753552,-3.8977535756758472,6.922886512887961,22.090639894147188,44.045246822643065,4.425763643603279,Weekend,1.4460452959675996
2026-12-21,Monday,0,0,12,Winter,26.74720810719429,29.227879669938442,25.691206005248418,55.90854756483958,0.0,11.353164056739875,-3.9955937205373218,Guntur,Andhra Pradesh,Urban,741723,185430,1,425196060291.5854,359271932522.84326,412977454611.9698,403936257277.0061,395582665749.2821,446455863306.1647,8.968115951259039,48.643056844892165,1,0,-13.16137046607542,573254.5172410528,0.7696532026719899,0.0,26.74720810719429,55.90854756483958,0.0,Weekday,-4.433217152755272
2026-12-22,Tuesday,0,0,12,Winter,19.543601753817263,20.31856329884337,15.973392564427428,71.19761621659723,18.955531925551487,5.197658093698816,-2.706122437862973,Guntur,Andhra Pradesh,Urban,741723,185430,1,392576822758.3562,330142962209.3009,388164832286.87427,372947981620.4384,368131929482.6225,412205663896.27405,7.830264470182028,78.51703562672695,0,0,1.0873125311916052,529276.8631394148,-1.3031170332249005,14.810234806620295,19.543601753817263,71.19761621659723,18.955531925551487,Weekday,-0.07701264957514224
2026-12-23,Wednesday,0,0,12,Winter,25.085791237917707,26.835759627036037,19.03644665593215,60.16083781129933,0.0,3.8678836703450283,-3.294863357905509,Guntur,Andhra Pradesh,Urban,741723,185430,1,411693105700.02686,473265548575.94415,376865257614.62854,391108450415.02545,467415772482.3293,432277760985.0282,9.165653229181347,83.88271588283855,0,0,-5.571621829756434,555049.6690813509,0.10808169961615388,0.0,25.085791237917707,60.16083781129933,0.0,Weekday,0.3231746826330733
2026-12-24,Thursday,0,0,12,Winter,25.659391963503527,25.825851690149427,23.42456801252477,45.25051134915521,0.0,11.032232226161616,-11.00394898204075,Guntur,Andhra Pradesh,Urban,741723,185430,1,438255197119.95917,394200563083.13086,464041189329.7889,416342437263.9612,389273976971.17413,460167956975.95715,6.104855169495961,72.2686350418113,0,0,-9.71433223341083,590861.0048764285,-2.056417451233504,0.0,25.659391963503527,45.25051134915521,0.0,Weekday,1.937728102479945
2026-12-25,Friday,0,1,12,Winter,15.932122511355328,16.70072361754821,13.951210938899957,52.03678381872685,6.267410134221808,8.92853738976265,-16.9614440773419,Guntur,Andhra Pradesh,Urban,741723,185430,1,377537486643.1569,389026202450.9058,389443978528.5585,358660612310.9991,391832537766.19727,396414360975.31476,9.751438581875979,94.97145070868504,1,0,-5.954292619964008,509000.64666075737,-1.9210772916494183,1.3813142160623915,15.932122511355328,52.03678381872685,6.267410134221808,Holiday,-0.8972950568332964
2026-12-26,Saturday,1,0,12,Winter,27.98518702024319,28.211638896696765,23.021112933494052,45.941530214720075,6.0795901262910474,3.95861200305675,-8.29429294547981,Guntur,Andhra Pradesh,Urban,741723,185430,1,359833298948.8451,369785429337.34937,388155015656.41284,341841634001.40283,326582040494.9149,377824963896.28735,9.678479315344745,84.69682291485375,0,0,20.604294594387113,485131.64476340235,1.1586817150237878,6.502875159688659,27.98518702024319,45.941530214720075,6.0795901262910474,Weekend,-0.3048563607641893
2026-12-27,Sunday,1,0,12,Winter,22.867666165627114,23.96806296504647,20.899825473649646,53.21273958218147,0.0,10.119310094934354,-9.372656996471079,Guntur,Andhra Pradesh,Urban,741723,185430,1,444108179059.1952,475578588056.38605,432729181122.42303,421902770106.2355,440906423963.6728,466313588012.15497,9.141031000802288,83.90233437663522,0,0,-21.516332619707793,598752.0665520622,-4.228902318236126,0.0,22.867666165627114,53.21273958218147,0.0,Weekend,0.40674986569917027
2026-12-28,Monday,0,0,12,Winter,15.844373751210641,22.278352092990723,12.38674477768464,78.2881470586252,0.1681822828161208,4.1021537369221495,-2.4665605577230547,Guntur,Andhra Pradesh,Urban,741723,185430,1,416276318748.7181,465898848861.60785,410090983768.8812,395462502811.28217,512452971307.93286,437090134686.154,7.636876960447269,75.88876787768918,0,0,-17.928551115978692,561228.8128434983,-3.1694548488861063,0.14407455841455682,15.844373751210641,78.2881470586252,0.1681822828161208,Weekday,1.440549815826588
2026-12-29,Tuesday,0,0,12,Winter,25.800516035936464,28.32859409852353,22.921358214580167,60.06340817944901,2.5734557962972953,6.319238140739982,-2.6342607203796042,Guntur,Andhra Pradesh,Urban,741723,185430,1,396262082299.272,348905764357.1201,435999773064.47906,376448978184.30835,387299154231.3588,416075186414.2356,9.281805151089685,71.45728982599668,0,0,-23.198290916442815,534245.375024466,1.6665375215221576,-0.32135077432833664,25.800516035936464,60.06340817944901,2.5734557962972953,Weekday,0.11176300651780441
2026-12-30,Wednesday,0,0,12,Winter,21.48229336195663,21.555992377159157,19.88319859054356,27.922817937670438,0.28794336456926595,8.84514919234369,-24.80658127366744,Guntur,Andhra Pradesh,Urban,741723,185430,1,430485001659.6061,420873094197.3508,409188285903.2176,408960751576.62573,443462954574.929,452009251742.5864,10.390894283340984,87.66073389072601,0,0,-13.549452511266441,580385.1325354696,0.03032678681406294,0.4434523888930116,21.48229336195663,27.922817937670438,0.28794336456926595,Weekday,2.860784865055586
